usia,tinggi,bmi,berat,jk,dosis_mg_per_kg,dosis_mg,exposure_index,exposure_category
36,190,37,133.6,P,5,667.8,8.309054346513573,MODERATE_EXPOSURE
36,190,37,133.6,P,8,1068.6,9.235407603459375,MODERATE_EXPOSURE
36,190,37,133.6,P,10,1335.7,9.677117301938228,MODERATE_EXPOSURE
36,190,37,133.6,P,15,2003.5,10.481923803191766,MODERATE_EXPOSURE
36,190,37,133.6,P,30,4007.1,11.862070824202577,HIGH_EXPOSURE
36,190,37,133.6,P,50,6678.5,12.88125647476165,HIGH_EXPOSURE
36,190,40,144.4,L,0.5,72.2,4.035196889183531,LOW_EXPOSURE
36,190,40,144.4,L,1,144.4,5.265390202900326,LOW_EXPOSURE
36,190,40,144.4,L,3,433.2,7.349571477732285,LOW_EXPOSURE
36,190,40,144.4,L,5,722.0,8.34762760664965,MODERATE_EXPOSURE
36,190,40,144.4,L,8,1155.2,9.274207610158651,MODERATE_EXPOSURE
36,190,40,144.4,L,10,1444.0,9.715993673229441,MODERATE_EXPOSURE
36,190,40,144.4,L,15,2166.0,10.520902612452087,MODERATE_EXPOSURE
36,190,40,144.4,L,30,4332.0,11.901152786316471,HIGH_EXPOSURE
36,190,40,144.4,L,50,7220.0,12.920379900169891,HIGH_EXPOSURE
36,190,40,144.4,P,0.5,72.2,4.01726354055865,LOW_EXPOSURE
36,190,40,144.4,P,1,144.4,5.246206577547726,LOW_EXPOSURE
36,190,40,144.4,P,3,433.2,7.329420273166867,LOW_EXPOSURE
36,190,40,144.4,P,5,722.0,8.32726728613983,MODERATE_EXPOSURE
36,190,40,144.4,P,8,1155.2,9.25372713511231,MODERATE_EXPOSURE
36,190,40,144.4,P,10,1444.0,9.695472730855727,MODERATE_EXPOSURE
36,190,40,144.4,P,15,2166.0,10.50032738492807,MODERATE_EXPOSURE
36,190,40,144.4,P,30,4332.0,11.880522893711365,HIGH_EXPOSURE
36,190,40,144.4,P,50,7220.0,12.899728034096746,HIGH_EXPOSURE
39,150,16,36.0,L,0.5,18.0,3.6552045384962604,LOW_EXPOSURE
39,150,16,36.0,L,1,36.0,4.858098277474953,LOW_EXPOSURE
39,150,16,36.0,L,3,108.0,6.921140953262974,LOW_EXPOSURE
39,150,16,36.0,L,5,180.0,7.914626310798482,LOW_EXPOSURE
39,150,16,36.0,L,8,288.0,8.838579566270793,MODERATE_EXPOSURE
39,150,16,36.0,L,10,360.0,9.279480875792986,MODERATE_EXPOSURE
39,150,16,36.0,L,15,540.0,10.083202890620043,MODERATE_EXPOSURE
39,150,16,36.0,L,30,1080.0,11.462257754396147,HIGH_EXPOSURE
39,150,16,36.0,L,50,1800.0,12.481004372280465,HIGH_EXPOSURE
